cluster,pdb,tm,sasa,charge,volume,helix,sheet,coil,n_phobic_contact,n_disulfide,n_saltbridge,n_hbond,n_pos-pos,n_pos-neutral,n_pos-special,n_pos-hydrophobic,n_neg-neg,n_neg-neutral,n_neg-special,n_neg-hydrophobic,n_neutral-neutral,n_neutral-special,n_neutral-hydrophobic,n_special-special,n_special-hydrophobic,e_angle,e_bond,e_dihedral,e_gb,e_elec,e_elec14,e_vdw,e_vdw14,e_tot
cluster14603,14624.pdb,0.10554089709762535,12.986790945002811,-1.5235718268969252,-1.5164511060185375,-0.3803494082246912,0.4694648886435546,0.2926883015668114,0.09082830601470766,0.0,0.30523384783367963,0.5434372420943925,-1.5807754713294226,-1.4038121570658169,-1.4839434799217053,-1.2061525142809013,0.30319093865742586,0.49171453563080075,0.528560106689236,0.4770775167493201,0.45315404601458487,0.8205109549344571,0.7095759942686527,0.5530297842833319,0.9273633169179656,-0.6878081858577296,-0.7018421770332932,2.1194393494399852,1.3850703015420212,-2.2681115805278838,2.578678246738034,1.079852735588535,1.6613308125634052,2.429036866289025
cluster14603,14685.pdb,0.1266490765171507,16.317665025005113,0.27346160995585883,1.78847243075728,-0.3803494082246912,0.4694648886435546,-0.11874925286786676,0.8442565493498181,0.0,0.30523384783367963,0.5434372420943925,0.5509543173688877,0.7944979442117203,-0.4784564084199288,0.8847282910943329,0.30319093865742586,0.49171453563080075,-0.4706357114356197,0.4770775167493201,0.45315404601458487,-1.1851569925210494,0.9435300910529668,-1.829491412348223,-1.6349294840469262,-0.24978321583341456,-1.095560261434723,-0.09488250198061382,-0.20714707522969744,0.1806917763716134,-0.28240457289991505,-1.574119896342762,0.8257167762544387,-0.6913711510108137
cluster14603,14684.pdb,0.1319261213720317,16.30750568003393,0.27346160995585883,1.78847243075728,-0.3803494082246912,0.4694648886435546,-0.11874925286786676,0.9127500260166463,0.0,0.30523384783367963,0.5434372420943925,0.5509543173688877,0.7944979442117203,-0.4784564084199288,0.8847282910943329,0.30319093865742586,0.49171453563080075,-0.4706357114356197,0.4770775167493201,0.45315404601458487,-1.0795955216023385,0.8655453921248621,-1.829491412348223,-1.6730176202774822,0.08501465518286513,-0.18692195620804303,-0.7901975835467803,0.030333903631756833,0.37578308641604213,-0.640826343798812,-0.08986731799377864,1.0930128749723824,-0.5066725870920253
cluster14603,14679.pdb,0.13720316622691303,15.328996211299668,2.070495046808643,-0.06145332253232856,0.20191439574076508,0.4694648886435546,0.619080104526165,0.7072695960161617,0.0,0.30523384783367963,0.5434372420943925,0.5509543173688877,0.7944979442117203,0.8621930202491064,0.810053976616646,-2.796094212062921,-2.613406856254816,-2.968625256747759,-3.096148931630936,0.45315404601458487,0.8205109549344571,0.7095759942686527,0.5530297842833319,0.9273633169179656,-0.25173597895881095,0.2566700065697302,-0.9236030889000048,0.3306655684184055,0.7078972416813073,-0.5125013576767772,-0.4342319658586709,0.8385796166857001,0.1615517297999107
cluster14603,14682.pdb,0.15831134564643803,13.495442502507942,-1.5235718268969252,-1.5164511060185375,1.299624845839576,0.4694648886435546,0.619080104526165,0.8442565493498181,0.0,-3.204955402253639,0.5434372420943925,-1.817634336740346,-1.541206538395663,-1.4839434799217053,-1.9528956590577708,0.30319093865742586,0.49171453563080075,0.528560106689236,0.4770775167493201,0.45315404601458487,0.8205109549344571,0.7875606931967575,0.5530297842833319,0.9273633169179656,-0.7240353086668129,-0.7329359188383561,0.4142934844199193,0.996882839225524,-1.732008527866189,2.2676266221221124,1.8578862048619205,-0.5590778009063617,1.7037482368292896
cluster14603,14683.pdb,0.16886543535620072,16.39199584753252,0.27346160995585883,0.6244742039683128,3.364115934380483,0.4694648886435546,0.619080104526165,0.8442565493498181,0.0,0.30523384783367963,0.5434372420943925,0.5509543173688877,-0.5794458690867405,0.8621930202491064,0.735379662138959,0.30319093865742586,-0.6727059863263054,0.528560106689236,0.4770775167493201,-2.3371330719649714,-1.396279934358471,-1.9847953536973613,0.5530297842833319,0.9273633169179656,-0.5288936694461419,0.018224217858598953,-0.14447303014856977,-0.6772431733970988,0.564411938278494,-0.15546738403226495,1.3218522551752188,-0.4197826508702457,-0.15248449778532153
cluster14603,14646.pdb,0.18469656992084438,16.40685329974628,0.27346160995585883,0.6244742039683128,-0.3803494082246912,-1.138576048309913,0.619080104526165,0.43329568934884877,0.0,0.30523384783367963,-1.018944828926987,0.5509543173688877,-0.7168402504165865,0.8621930202491064,0.810053976616646,0.30319093865742586,-0.6727059863263054,0.528560106689236,0.4770775167493201,-2.0088639992614943,-1.396279934358471,-1.707949672502593,0.5530297842833319,0.9273633169179656,-0.35220227492749456,-0.03512466567574407,-1.2235908614089595,-0.5504604994232544,0.16476977795224257,0.1805645911625703,-1.076249337745577,-0.01993655014722373,-0.7502605482023121
cluster14603,14613.pdb,0.19525065963060706,16.40138075114227,0.27346160995585883,0.6244742039683128,-0.3803494082246912,0.4694648886435546,-0.6106354911305546,0.36480221268202057,0.0,0.30523384783367963,0.5434372420943925,0.5509543173688877,-0.7168402504165865,0.8621930202491064,0.810053976616646,0.30319093865742586,-0.6727059863263054,0.528560106689236,0.4770775167493201,-2.1729985356132326,-1.1851569925210494,-1.5519802746463838,0.5530297842833319,0.7888610033522958,1.9297024420877245,-0.2840256872970341,0.27844337556545984,-1.0554285910717394,0.8261883240558232,-0.4172984660260343,0.15046093419244141,-0.15421205513698738,0.3642577953392395
cluster14603,14668.pdb,0.19525065963060706,13.22593797565438,-1.5235718268969252,-1.5164511060185375,-0.3803494082246912,0.4694648886435546,0.2926883015668114,0.2963087360151923,0.0,0.30523384783367963,0.5434372420943925,-1.5807754713294226,-1.541206538395663,-1.3722226941992857,-1.4301754577139623,0.30319093865742586,0.49171453563080075,0.528560106689236,0.4770775167493201,0.45315404601458487,0.8205109549344571,0.7875606931967575,0.5530297842833319,0.8581121601351307,-0.9413643771915591,-1.112210068756969,-0.139583823146092,1.6074130506752506,-2.105988173092983,2.311203455909769,-0.9804021523291673,0.7234415084351252,1.193941265274809
cluster14603,14641.pdb,0.19525065963060706,13.799175720224156,-1.5235718268969252,-0.3940242444720335,-0.3803494082246912,0.4694648886435546,0.2811956324485243,0.8442565493498181,0.0,0.30523384783367963,0.5434372420943925,-2.0544932021512694,-1.678600919725509,-1.595664265644125,-1.878221344580084,0.30319093865742586,0.49171453563080075,0.528560106689236,0.4770775167493201,0.45315404601458487,0.8205109549344571,0.8655453921248621,0.5530297842833319,0.9966144737008005,-1.1177527567424739,0.11304653251777184,-1.5441831491426323,0.8582058418937909,0.3776562627006725,-0.9372598373352234,-1.2478049364028487,-1.124258460343421,-1.1626080008510336
cluster14603,14614.pdb,0.19525065963060706,16.40138075114227,0.27346160995585883,0.6244742039683128,-0.3803494082246912,0.4694648886435546,-0.6106354911305546,0.36480221268202057,0.0,0.30523384783367963,0.5434372420943925,0.5509543173688877,-0.7168402504165865,0.8621930202491064,0.810053976616646,0.30319093865742586,-0.6727059863263054,0.528560106689236,0.4770775167493201,-2.1729985356132326,-1.1851569925210494,-1.5519802746463838,0.5530297842833319,0.7888610033522958,2.7093599540672084,-0.06284916334935423,0.7209166092893846,-0.9321601489990917,0.8123268195495414,-0.4234972937622833,-0.02677697362639459,-1.0881797615728037,0.8045898788847489
cluster14603,14644.pdb,0.19525065963060706,17.352708606729276,0.27346160995585883,-0.3316671966083388,-0.3803494082246912,-0.8688889319243,0.619080104526165,-1.621508610655998,0.0,0.30523384783367963,0.5434372420943925,0.5509543173688877,0.7944979442117203,0.8621930202491064,-0.011363482637910358,0.30319093865742586,0.49171453563080075,0.528560106689236,-0.11846022464738924,0.45315404601458487,0.8205109549344571,-0.5381791885810225,0.5530297842833319,-0.5269109755215676,-0.6465308135864144,-0.3274783604901154,0.5040453558224885,0.3744583044179024,-0.701386936061628,0.16243070703861967,0.7115054005270361,0.9196782569657326,-0.2615028859745388
cluster14603,14639.pdb,0.2005277044854884,13.799175720224156,-1.5235718268969252,-0.3940242444720335,-0.3803494082246912,0.4694648886435546,0.2811956324485243,0.8442565493498181,0.0,0.30523384783367963,0.5434372420943925,-2.0544932021512694,-1.678600919725509,-1.595664265644125,-1.878221344580084,0.30319093865742586,0.49171453563080075,0.528560106689236,0.4770775167493201,0.45315404601458487,0.8205109549344571,0.8655453921248621,0.5530297842833319,0.9966144737008005,-0.6892559240369032,0.5810088575557836,-1.9275668239509312,0.6189677470817443,0.5381874702936434,-1.0054469424339538,-0.9132172028306521,-0.9935908252307136,-1.2278243580713701
cluster14603,14643.pdb,0.2216358839050134,17.352708606729276,0.27346160995585883,-0.3316671966083388,-0.3803494082246912,-0.8688889319243,0.619080104526165,-1.621508610655998,0.0,0.30523384783367963,0.5434372420943925,0.5509543173688877,0.7944979442117203,0.8621930202491064,-0.011363482637910358,0.30319093865742586,0.49171453563080075,0.528560106689236,-0.11846022464738924,0.45315404601458487,0.8205109549344571,-0.5381791885810225,0.5530297842833319,-0.5269109755215676,-0.11827471983687513,0.8403802208053089,1.251744798129443,0.21293879972841415,-0.5905885588256422,0.1759386003146238,1.2550851225268183,0.9667374292752312,0.3828736585010112
cluster14603,14677.pdb,0.23746701846965704,14.173997848043218,-1.5235718268969252,-0.3940242444720335,-0.3803494082246912,0.4694648886435546,0.2811956324485243,0.36480221268202057,0.0,0.30523384783367963,0.5434372420943925,-1.817634336740346,-1.266417775735971,-1.595664265644125,-1.4301754577139623,0.30319093865742586,0.49171453563080075,0.528560106689236,0.4770775167493201,0.45315404601458487,0.8205109549344571,0.631591295340548,0.5530297842833319,0.9966144737008005,0.364428123763325,0.48685132649205476,-0.285212346005507,1.352901563369552,-0.2626890502007974,-0.880730229173316,-0.6162329857688208,-0.5973525943847481,-0.33766975093709145
cluster14603,14605.pdb,0.2606860158311345,15.599387750634918,2.070495046808643,0.5621171561046181,3.2118682676059107,0.4694648886435546,0.619080104526165,0.9127500260166463,0.0,0.30523384783367963,0.5434372420943925,0.5509543173688877,0.7944979442117203,0.8621930202491064,0.810053976616646,-3.5709154997430077,-3.1082855780865852,-2.968625256747759,-3.2053308508869987,0.45315404601458487,0.8205109549344571,0.9435300910529668,0.5530297842833319,0.9273633169179656,0.43277483315220844,-0.06145916128615521,0.6552615438275834,-1.3718446249446226,1.6364494577362658,-0.49501511227153633,0.8304996394398277,0.08280930939517356,0.9080113408946086
cluster17775,17879.pdb,-0.8706102510511021,2.8376543826248994,1.3898986228564232,0.6409933635115127,-0.3134329312596924,0.33968259412522,0.20949982059665653,-0.15407333408564278,0.0,-2.201596935171956,1.1110867992116655,0.14751118924990025,1.0471029410884913,0.19938931893849485,0.08629421218061295,-2.360501129979026,-0.747934472274865,-1.5352380442377687,-2.2434692205838265,1.439717239166413,0.8494592609534134,1.5927776497600579,0.032477445205865735,-0.05918794491685044,-0.7217107671655506,-0.3400389106670459,-0.41246672407745805,1.8912780695182698,-1.3304227445605035,-0.6307342342633544,-0.4129163816520193,-0.41403011063714396,-0.42148926241905554
cluster17775,17876.pdb,-0.7604338452030804,2.9676847017195573,0.0,-0.35282910496324227,-0.19585456632861073,0.33968259412522,-0.3345604255173547,-0.15407333408564278,0.0,0.2573295119032162,1.1110867992116655,0.14751118924990025,0.17481547677431883,0.19938931893849485,0.08629421218061295,-0.0015238871077976046,0.019212995618072326,0.05211557717355805,-0.08230032705026094,-0.015281305040431166,0.026457644310675734,-0.10809945694302268,0.032477445205865735,-0.05918794491685044,2.5290627447669363,2.5104323487358315,2.692536663484599,-0.2336941368574084,0.6129801414564356,0.6183880048054688,2.7062880798208764,1.7462253099406264,2.6151280644265404
cluster17775,17815.pdb,-0.7066892569845332,3.430278379359517,0.0,-1.1563451433045335,1.2824974087381893,0.33968259412522,0.20949982059665653,1.0251610837543161,0.0,0.2573295119032162,-0.8590877313492271,-1.3023130708062627,-1.3132043152910342,-1.287892233551711,-0.9437085908577185,-0.0015238871077976046,0.019212995618072326,0.05211557717355805,0.7181325964806893,-0.015281305040431166,0.026457644310675734,0.8053345448049279,0.032477445205865735,0.9354416581686159,-0.6308110310255091,-0.39923065483796333,-0.4680193237392116,-0.36841815169672687,0.03649768530894594,0.34783945040387865,-0.4217907008853697,-0.49922636635468937,-0.4545202960841438
cluster17775,17828.pdb,-0.6529446687659861,3.1253717685129985,0.0,-1.9175708638383884,1.180596159131252,0.33968259412522,0.20949982059665653,-0.15407333408564278,0.0,0.2573295119032162,-1.8441749966296734,0.14751118924990025,0.17481547677431883,0.19938931893849485,0.08629421218061295,-0.0015238871077976046,0.019212995618072326,0.05211557717355805,-0.08230032705026094,-0.015281305040431166,0.026457644310675734,-0.10809945694302268,0.032477445205865735,-0.05918794491685044,1.7891856601115135,2.589299681159394,1.5101783482956301,-0.28000066098903226,0.3722247470877725,1.906950081551987,2.5821576706489,1.641868450527567,2.4929379828610725
cluster17775,17866.pdb,-0.5335122505025478,2.9460970077302804,0.0,1.9731383744457587,0.1255262978163458,0.33968259412522,0.20949982059665653,0.9393985806386829,0.0,-2.201596935171956,1.1110867992116655,-1.2116990545527526,-1.4671373972288293,-1.287892233551711,-0.8644776060086161,-0.0015238871077976046,0.019212995618072326,0.05211557717355805,0.7181325964806893,-0.015281305040431166,0.026457644310675734,0.8998277173995435,0.032477445205865735,0.9354416581686159,-0.6413225889164281,-0.39793413184245996,-0.8861839172130102,0.05548855243437693,0.10644346304130946,-0.3837622617945408,-0.450727816897251,-0.6696873085172624,-0.4809849194423172
cluster17775,17872.pdb,-0.37825010676007803,3.02339580837754,0.0,0.5775578868003581,-2.0739729821610884,0.33968259412522,0.20949982059665653,-1.2689858745888767,0.0,0.2573295119032162,1.1110867992116655,0.14751118924990025,0.9444808864632945,0.19938931893849485,-0.3098607120648992,-0.0015238871077976046,1.1994398692995143,0.05211557717355805,-0.8827332505812111,1.4866526760763112,0.8494592609534134,0.5218550270210812,0.032477445205865735,-1.0538175480023169,-0.26243140618161986,-0.3945538471308089,-0.3497282160017434,-0.4510861746431178,0.2734516787138911,-0.12019936129895654,-0.37010590104230856,-0.599135228481287,-0.3937009753231244
cluster17775,17855.pdb,-0.33644876036787486,3.0369355655100705,0.0,-0.35282910496324227,-0.4153341808666298,0.33968259412522,0.20949982059665653,-0.15407333408564278,0.0,0.2573295119032162,0.12599953393121924,0.14751118924990025,0.17481547677431883,0.19938931893849485,0.08629421218061295,-0.0015238871077976046,0.019212995618072326,0.05211557717355805,-0.08230032705026094,-0.015281305040431166,0.026457644310675734,-0.10809945694302268,0.032477445205865735,-0.05918794491685044,0.06247669111338552,-0.3805234240093457,-0.10748018812349888,-0.09430839140080956,0.02705753958237506,-0.160221336802152,-0.37299063405680494,-0.09534821274428588,-0.3183127020497928
cluster17775,17821.pdb,-0.32450551854153087,3.960121006408011,0.0,-1.1774903022082517,-0.19585456632861073,-3.0179686923721865,0.20949982059665653,-1.290426500367785,0.0,0.2573295119032162,0.12599953393121924,0.14751118924990025,0.17481547677431883,1.6866708714287004,-0.36268136863096745,-0.0015238871077976046,0.019212995618072326,1.9195904258927659,-0.8827332505812111,-0.015281305040431166,1.4788134383860951,-1.0530311828891785,2.670367716926622,2.0470865086759016,-0.5719656077194976,-0.3994099802868573,-0.11466609653745684,0.13543723252068643,-0.33648310591430125,0.8329057935026066,-0.41797335338225095,-0.01932167450959373,-0.37833609428876186
cluster17775,17880.pdb,-0.2827041721493273,3.277634871640478,0.0,1.9308480566383224,-0.19585456632861073,0.33968259412522,1.5667869609021372,-0.15407333408564278,0.0,0.2573295119032162,1.1110867992116655,0.14751118924990025,0.17481547677431883,0.19938931893849485,0.08629421218061295,-0.0015238871077976046,0.019212995618072326,0.05211557717355805,-0.08230032705026094,-0.015281305040431166,0.026457644310675734,-0.10809945694302268,0.032477445205865735,-0.05918794491685044,-0.4705468902719483,-0.3954271620669225,-0.21333414668296127,-0.6079534099145074,0.6499804441699364,-0.13475280693648217,-0.42050473556565454,-0.5452460305876595,-0.39043939866211386
cluster17775,17816.pdb,-0.2827041721493273,3.8145892113831374,0.0,-0.6277161707115787,-0.19585456632861073,-2.762165688039709,0.20949982059665653,-0.15407333408564278,0.0,0.2573295119032162,0.12599953393121924,0.14751118924990025,0.17481547677431883,0.19938931893849485,0.08629421218061295,-0.0015238871077976046,0.019212995618072326,0.05211557717355805,-0.08230032705026094,-0.015281305040431166,0.026457644310675734,-0.10809945694302268,0.032477445205865735,-0.05918794491685044,-0.34414837600028714,-0.3590043701420708,-0.5846521449196078,0.5888682305612161,-0.36816144727859906,-0.262386525177575,-0.3833304903437049,-0.7656271884497922,-0.38920224889414445
cluster17775,17847.pdb,-0.2588176884966397,1.7961023515847092,0.0,-1.0294741898822244,0.45004258502613115,0.33968259412522,0.20949982059665653,0.9608392064175911,0.0,0.2573295119032162,0.12599953393121924,0.14751118924990025,-0.6974719875398536,0.19938931893849485,0.5352697929921933,-0.0015238871077976046,-1.1020025343792976,0.05211557717355805,0.6781109503041417,-1.4702798492472753,-0.796543972332062,-0.7695516651053318,0.032477445205865735,0.9354416581686159,-0.6227640474423486,-0.38592829303900955,-0.8168122629090293,-0.07356369015392394,-0.029836761507901002,1.16850824990394,-0.43005679327831436,-0.8530200705195721,-0.41052794244690594
cluster17775,17834.pdb,-0.2588176884966397,3.04546008173493,0.0,-1.1563451433045335,1.2824974087381893,0.33968259412522,0.20949982059665653,0.9393985806386829,0.0,-2.201596935171956,-0.8590877313492271,-1.2116990545527526,-1.4671373972288293,-1.287892233551711,-0.8644776060086161,-0.0015238871077976046,0.019212995618072326,0.05211557717355805,0.7181325964806893,-0.015281305040431166,0.026457644310675734,0.8998277173995435,0.032477445205865735,0.9354416581686159,2.3159735715615555,2.615947442865035,1.487515098682379,0.5880135799480475,-0.15832411408148545,1.0816241794479085,2.7039333730530193,2.2895310707996184,2.5936722538632178
cluster17775,17851.pdb,-0.21104472119126458,2.9506995657470583,0.0,-1.1140548254970972,-0.5172354304735672,0.33968259412522,0.20949982059665653,-1.290426500367785,0.0,0.2573295119032162,0.12599953393121924,1.6879494655595735,1.7654573234648685,1.5991837212822178,1.037066030369842,-0.0015238871077976046,0.019212995618072326,0.05211557717355805,-0.8427116044046636,-0.015281305040431166,0.026457644310675734,-1.0845289070873836,0.032477445205865735,-0.995309924291407,-0.44490640937135956,-0.40679101576333254,-0.3118640062820404,0.11321631657832917,0.012802285968441055,-0.5167807549215298,-0.4581250138039014,-0.8344000695711837,-0.44705414049143255
cluster17775,17843.pdb,-0.20507310027809258,1.96572351399926,-2.7797972457128464,0.09121923201483974,-0.19585456632861073,0.33968259412522,-1.2623263188907212,-0.15407333408564278,0.0,0.2573295119032162,0.12599953393121924,-1.3023130708062627,-1.3645153426036325,-1.287892233551711,-1.3134531868201966,2.3574533557634307,1.7895533061402353,1.6394691985848846,2.038846920306757,-0.015281305040431166,0.026457644310675734,-0.10809945694302268,0.032477445205865735,-0.05918794491685044,-0.781899828874285,-0.3981654616715332,-0.46041884368598407,-2.80391211926478,2.061567335363041,-0.34112066607658653,-0.466579366885543,-0.4043471626981614,-0.5204698952535961
cluster17775,17861.pdb,-0.17521499571223303,2.17246086064843,-1.3898986228564232,0.2180901854371489,-0.19585456632861073,0.33968259412522,-0.12266327703084508,-0.15407333408564278,0.0,0.2573295119032162,0.12599953393121924,-1.3023130708062627,-0.5435389056020585,-1.287892233551711,-1.3134531868201966,-0.0015238871077976046,1.08141718193137,0.05211557717355805,-0.08230032705026094,1.3927818022565148,0.8494592609534134,1.5612799255618526,0.032477445205865735,-0.05918794491685044,-0.7587758861975826,-0.38106140035602754,-0.436788260247778,-0.9223871400498759,0.7602210721176904,-1.0995007182480552,-0.4819472317197982,-0.6625020821314461,-0.5297009358299842
cluster17775,17827.pdb,-0.1274420284068579,2.835501757153546,0.0,-1.0294741898822244,-0.19585456632861073,0.33968259412522,-0.30019872576278556,0.9822798321964995,0.0,0.2573295119032162,-1.8441749966296734,0.14751118924990025,-0.6974719875398536,0.19938931893849485,0.5352697929921933,-0.0015238871077976046,-1.1610138780633696,0.05211557717355805,0.7181325964806893,-1.423344412337377,-0.796543972332062,-0.8325471135017422,0.032477445205865735,0.9354416581686159,-0.1727491103622778,-0.38541542225517283,-0.6953427726038485,-0.10751662814976116,0.8057745269995423,-0.38114264157978195,-0.387005918250729,-0.21838666076046756,-0.3004475672885545
cluster17775,17831.pdb,-0.07966906110148232,3.486393995919501,0.0,-1.1351999844008154,-1.5158676766215542,0.33968259412522,0.20949982059665653,-1.22610462303106,0.0,0.2573295119032162,-1.8441749966296734,0.14751118924990025,0.17481547677431883,1.6866708714287004,-0.36268136863096745,-0.0015238871077976046,0.019212995618072326,1.9195904258927659,-0.8827332505812111,-0.015281305040431166,1.5272252981886092,-1.0845289070873836,2.670367716926622,1.8715636375431723,2.177400654082899,2.5193268910009716,0.8664867830606827,-0.26492773199316777,1.137320047718294,0.06390172601575055,2.5279096291212717,1.7083146869145038,2.4461953501242717
cluster17775,17823.pdb,-0.07966906110148232,4.055033046641624,0.0,0.28152566214830343,-0.19585456632861073,-2.938385535468749,0.20949982059665653,-1.290426500367785,0.0,0.2573295119032162,1.1110867992116655,0.14751118924990025,1.0471029410884913,0.19938931893849485,-0.36268136863096745,-0.0015238871077976046,1.1994398692995143,0.05211557717355805,-0.8827332505812111,1.3927818022565148,0.8494592609534134,0.6163481996156968,0.032477445205865735,-1.0538175480023169,-0.6175305387466579,-0.39868191896434785,-0.6594132305340588,0.11585796392812091,-0.4635766114678608,-0.004062865111495182,-0.4847016304113506,-0.2080194055466459,-0.5114032312198055
cluster17775,17839.pdb,-0.07966906110148232,4.846789044776237,-1.3898986228564232,0.15465470872599432,-0.3902507963479991,0.33968259412522,0.20949982059665653,-1.2689858745888767,0.0,2.7162559589783886,0.12599953393121924,0.14751118924990025,0.17481547677431883,0.19938931893849485,-0.3362710403479333,2.6195619383046784,1.8485646498243073,1.5460954561489242,1.1983923505992593,-0.015281305040431166,0.026457644310675734,-1.0845289070873836,0.032477445205865735,-0.995309924291407,0.14719272123426316,-0.38777713841710626,-0.5137603946049834,-1.2651797314403501,0.8652030953989714,-0.02516536128590469,-0.35653954618297,-0.3542216548161528,-0.34690556906475295
cluster17775,17785.pdb,-0.07966906110148232,5.853991534074304,1.3898986228564232,0.3872514566668944,2.143171040033707,0.33968259412522,-3.5015637528968098,2.2043955015942753,0.0,0.2573295119032162,-0.8590877313492271,1.5067214330525531,-0.08173965978867308,0.19938931893849485,2.4632237576536857,-0.0015238871077976046,-2.3412407517448117,-1.90873301398161,1.318457289128902,-2.6906012089046287,-2.975077663445191,-1.7459811152496927,-2.2950727945477425,-1.1708327954241364,0.1853713527547398,-0.3843305032893644,0.3738374850652776,1.6780038937778239,-2.341785470957081,1.5752770554727786,-0.31682522982275413,-0.1794153614583452,-0.28399261023486194
cluster17775,17870.pdb,-0.07369744018831031,2.994964093306338,0.0,1.1907674950081857,-0.09395331672167329,0.33968259412522,0.20949982059665653,0.9393985806386829,0.0,-2.201596935171956,1.1110867992116655,-1.2116990545527526,-1.4671373972288293,-1.287892233551711,-0.8644776060086161,-0.0015238871077976046,0.019212995618072326,0.05211557717355805,0.7181325964806893,-0.015281305040431166,0.026457644310675734,0.8998277173995435,0.032477445205865735,0.9354416581686159,-0.6326223446733794,-0.3924611191422165,-0.7866867237889729,-0.27401810669685955,0.02458662895596352,0.17567218851193833,-0.47284410334172355,-0.7408552651005927,-0.49413504285010496
cluster17775,17865.pdb,-0.02592447288293518,5.867181176581658,1.3898986228564232,1.6348158319862676,-0.9311112750309747,0.33968259412522,0.20949982059665653,-1.2689858745888767,0.0,0.2573295119032162,1.1110867992116655,1.5973354493060632,1.7654573234648685,1.5991837212822178,1.037066030369842,-0.0015238871077976046,0.019212995618072326,0.05211557717355805,-0.8827332505812111,-0.015281305040431166,0.026457644310675734,-1.0845289070873836,0.032477445205865735,-0.995309924291407,-0.7876500073646135,-0.4011458506321508,-0.23558282465694588,0.11500331331495238,-0.11517821314331508,-2.614368874658086,-0.4734957749564442,-0.041151076576979986,-0.5788966721801263
cluster17775,17859.pdb,-0.02592447288293518,1.3627395862725136,-1.3898986228564232,-0.33168394605952406,-0.19585456632861073,0.33968259412522,2.0306699075888206,-0.15407333408564278,0.0,0.2573295119032162,0.12599953393121924,-1.3023130708062627,-0.5435389056020585,-1.287892233551711,-1.3134531868201966,-0.0015238871077976046,1.08141718193137,0.05211557717355805,-0.08230032705026094,1.3927818022565148,0.8494592609534134,1.5612799255618526,0.032477445205865735,-0.05918794491685044,-0.6729611904214384,-0.40920536394451634,0.058624848676073225,-0.41076220480366665,0.6023362187580298,-1.5505119985549711,-0.4702229352914031,-0.5740211514946699,-0.48849433201992226
cluster17775,17853.pdb,-0.02592447288293518,3.0369355655100705,0.0,-0.35282910496324227,-0.4153341808666298,0.33968259412522,0.20949982059665653,-0.15407333408564278,0.0,0.2573295119032162,0.12599953393121924,0.14751118924990025,0.17481547677431883,0.19938931893849485,0.08629421218061295,-0.0015238871077976046,0.019212995618072326,0.05211557717355805,-0.08230032705026094,-0.015281305040431166,0.026457644310675734,-0.10809945694302268,0.032477445205865735,-0.05918794491685044,-0.02894268418793065,-0.3860394748173238,-0.1852814657592402,-0.07550607791112292,-0.05929761897669564,-0.10113434751379215,-0.3988982011398077,-0.20470051526367394,-0.35318648327136726
cluster17775,17871.pdb,-0.02592447288293518,2.994964093306338,0.0,1.1907674950081857,-0.09395331672167329,0.33968259412522,0.20949982059665653,0.9393985806386829,0.0,-2.201596935171956,1.1110867992116655,-1.2116990545527526,-1.4671373972288293,-1.287892233551711,-0.8644776060086161,-0.0015238871077976046,0.019212995618072326,0.05211557717355805,0.7181325964806893,-0.015281305040431166,0.026457644310675734,0.8998277173995435,0.032477445205865735,0.9354416581686159,-0.5361773163408824,-0.396628642574512,-1.2204668490084867,-0.34456563003832574,0.2728181118866028,-0.06445966450723446,-0.4683953584518979,-0.6709874923394583,-0.4971976373806029
cluster17775,17885.pdb,-0.02592447288293518,3.18095960382489,0.0,1.1907674950081857,-0.09395331672167329,0.33968259412522,0.20949982059665653,1.0251610837543161,0.0,0.2573295119032162,0.12599953393121924,-1.3023130708062627,-1.3132043152910342,-1.287892233551711,-0.9437085908577185,-0.0015238871077976046,0.019212995618072326,0.05211557717355805,0.7181325964806893,-0.015281305040431166,0.026457644310675734,0.8053345448049279,0.032477445205865735,0.9354416581686159,-0.3979310291921696,-0.3871710183998447,-0.32637401365638163,-0.24861167483269708,0.2102850660334739,-0.18205150525844044,-0.3502719134085019,-0.16169180303999742,-0.37722871547547426
cluster17775,17852.pdb,-0.02592447288293518,2.9506995657470583,0.0,-1.1140548254970972,-0.5172354304735672,0.33968259412522,0.20949982059665653,-1.290426500367785,0.0,0.2573295119032162,0.12599953393121924,1.6879494655595735,1.7654573234648685,1.5991837212822178,1.037066030369842,-0.0015238871077976046,0.019212995618072326,0.05211557717355805,-0.8427116044046636,-0.015281305040431166,0.026457644310675734,-1.0845289070873836,0.032477445205865735,-0.995309924291407,-0.35818605677128057,-0.40228277397813844,-0.2505074036705535,0.0891307083890626,0.08426862408630101,-0.5438501638073227,-0.44426323447922295,-0.6496713207282014,-0.41665313150790184
cluster17775,17840.pdb,-0.02592447288293518,3.5901950306084505,0.0,0.40839661557061263,-1.5817115609829597,0.33968259412522,0.20949982059665653,-1.2689858745888767,0.0,0.2573295119032162,1.1110867992116655,1.5973354493060632,1.7654573234648685,1.5991837212822178,1.037066030369842,-0.0015238871077976046,0.019212995618072326,0.05211557717355805,-0.8827332505812111,-0.015281305040431166,0.026457644310675734,-1.0845289070873836,0.032477445205865735,-0.995309924291407,-0.3094439034437579,-0.39115562987426844,0.1411246048901707,-0.3312020022687948,-0.014124304191212064,0.5462029144433412,-0.37070833524613905,-0.10800789732882085,-0.340866893973545
