pdb,tm,ph,sasa,charge,volume,helix,sheet,coil,n_phobic_contact,n_disulfide,n_saltbridge,n_hbond,n_pos-pos,n_pos-neutral,n_pos-special,n_pos-hydrophobic,n_neg-neg,n_neg-neutral,n_neg-special,n_neg-hydrophobic,n_neutral-neutral,n_neutral-special,n_neutral-hydrophobic,n_special-special,n_special-hydrophobic
16719,53.3,7.0,38.668329960514065,8,32966,13581,4395,4522,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
16720,52.2,7.0,38.668329960514065,8,32966,13581,4395,4522,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
16721,20.0,7.0,36.72371429543589,7,32910,13581,4395,4328,4469,0,19,33,583,1781,821,3302,271,1221,558,2272,1297,1211,4910,271,2272
16722,20.0,7.0,37.73614394764994,6,32973,13581,4395,4218,4374,0,19,33,583,1781,821,3268,294,1272,581,2344,1297,1211,4859,271,2249
16723,20.0,7.0,33.644818640757556,7,33021,13581,4395,4413,4469,0,19,33,583,1781,821,3302,271,1221,558,2272,1297,1211,4910,271,2272
16724,20.0,7.0,37.042698980380045,7,32884,13581,4395,4649,4374,0,19,33,583,1781,855,3268,271,1221,581,2249,1297,1262,4859,294,2344
16725,20.0,7.0,38.95472812991236,8,32914,13581,4036,4475,4469,0,19,32,584,1781,821,3301,271,1221,558,2273,1297,1211,4910,271,2272
16726,20.0,7.0,39.118816615749346,8,32888,13581,3901,4475,4374,0,19,32,584,1781,854,3268,271,1221,582,2249,1297,1262,4859,294,2344
16727,51.8,7.0,34.90405375104045,8,33063,13581,4395,3152,4468,0,19,33,617,1832,812,3395,271,1221,535,2272,1297,1165,4905,248,2178
16728,52.8,7.0,34.90405375104045,8,33063,13581,4395,3152,4468,0,19,33,617,1832,812,3395,271,1221,535,2272,1297,1165,4905,248,2178
16729,20.0,7.0,36.13819879632091,7,32910,13581,4395,4328,4467,0,19,33,584,1787,822,3303,271,1221,558,2272,1297,1211,4904,271,2271
16730,20.0,7.0,37.47941792111491,6,32973,13581,4395,4218,4374,0,19,33,584,1787,822,3270,294,1266,580,2342,1297,1211,4859,271,2249
16731,52.3,7.0,32.059422827769275,7,33021,13581,4395,4413,4467,0,19,33,584,1787,822,3303,271,1221,558,2272,1297,1211,4904,271,2271
16732,20.0,7.0,32.059422827769275,7,33021,13581,4395,4413,4467,0,19,33,584,1787,822,3303,271,1221,558,2272,1297,1211,4904,271,2271
16733,53.3,7.0,32.059422827769275,7,33021,13581,4395,4413,4467,0,19,33,584,1787,822,3303,271,1221,558,2272,1297,1211,4904,271,2271
16734,20.0,7.0,36.56077468495463,7,32884,13581,4395,4649,4374,0,19,33,584,1787,855,3270,271,1221,581,2249,1297,1256,4859,293,2342
16735,20.0,7.0,36.725858179141035,7,32910,13581,4395,4328,4468,0,18,32,583,1782,822,3303,271,1221,558,2273,1297,1211,4909,271,2271
16736,20.0,7.0,33.65062361817455,7,33021,13581,4395,4413,4468,0,18,32,583,1782,822,3303,271,1221,558,2273,1297,1211,4909,271,2271
16737,51.5,7.0,33.65062361817455,7,33021,13581,4395,4413,4468,0,18,32,583,1782,822,3303,271,1221,558,2273,1297,1211,4909,271,2271
16738,52.2,7.0,33.65062361817455,7,33021,13581,4395,4413,4468,0,18,32,583,1782,822,3303,271,1221,558,2273,1297,1211,4909,271,2271
16739,20.0,7.0,37.044463561583505,7,32884,13581,4395,4649,4374,0,18,32,583,1782,856,3269,271,1221,582,2249,1297,1261,4859,293,2343
16740,20.0,7.0,38.44873911898231,8,33015,13581,4530,4475,4468,0,19,33,617,1832,810,3397,271,1221,535,2272,1297,1163,4907,248,2178
16741,50.4,7.0,37.93370964567756,8,33029,13581,4981,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
16742,25.0,7.0,37.93370964567756,8,33029,13581,4981,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
16743,25.0,7.0,37.69652501981353,8,33126,13581,5345,4475,4468,0,19,33,617,1832,810,3397,271,1221,535,2272,1297,1163,4907,248,2178
16744,20.0,7.0,37.69652501981353,8,33126,13581,5345,4475,4468,0,19,33,617,1832,810,3397,271,1221,535,2272,1297,1163,4907,248,2178
16745,50.5,7.0,37.69652501981353,8,33126,13581,5345,4475,4468,0,19,33,617,1832,810,3397,271,1221,535,2272,1297,1163,4907,248,2178
16746,20.0,7.0,39.81282766919231,8,32939,13581,4395,4508,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
16747,20.0,7.0,40.0287517462263,8,32913,13581,4395,4829,4280,0,19,33,617,1832,878,3329,271,1221,581,2226,1297,1263,4807,294,2320
16748,20.0,7.0,38.658103257227886,8,33016,13581,4395,4430,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
16749,20.0,7.0,38.61116324048137,8,33015,13581,4395,4343,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
16750,20.0,7.0,40.20712380986308,8,32946,13581,4395,5090,4280,0,19,33,617,1866,844,3329,271,1244,558,2226,1349,1234,4901,271,2226
16751,52.1,7.0,40.20712380986308,8,32946,13581,4395,5090,4280,0,19,33,617,1866,844,3329,271,1244,558,2226,1349,1234,4901,271,2226
16752,53.5,7.0,40.20712380986308,8,32946,13581,4395,5090,4280,0,19,33,617,1866,844,3329,271,1244,558,2226,1349,1234,4901,271,2226
16753,51.7,7.0,39.78466365914439,8,32969,13581,4395,5043,4280,0,19,33,617,1866,844,3329,271,1244,558,2226,1349,1234,4901,271,2226
16754,20.0,7.0,39.78466365914439,8,32969,13581,4395,5043,4280,0,19,33,617,1866,844,3329,271,1244,558,2226,1349,1234,4901,271,2226
16755,53.5,7.0,39.78466365914439,8,32969,13581,4395,5043,4280,0,19,33,617,1866,844,3329,271,1244,558,2226,1349,1234,4901,271,2226
16756,20.0,7.0,38.059372710991845,9,32926,13581,4395,4585,4467,0,18,33,617,1832,844,3398,248,1169,535,2179,1297,1211,4911,271,2272
16757,20.0,7.0,37.04888863902186,7,32910,13581,4395,4328,4467,0,18,33,582,1780,821,3305,271,1221,558,2272,1297,1211,4911,271,2272
16758,20.0,7.0,37.31034247856234,7,32884,13581,4395,4649,4374,0,18,33,582,1780,856,3270,271,1221,581,2249,1297,1263,4859,294,2342
16759,20.0,7.0,38.651344742585174,8,32878,13581,4395,4411,4374,0,19,31,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
16760,20.0,7.0,37.7585213826189,8,32989,13581,4395,4496,4374,0,19,31,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
16761,52.8,7.0,37.7585213826189,8,32989,13581,4395,4496,4374,0,19,31,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
16762,50.9,7.0,37.7585213826189,8,32989,13581,4395,4496,4374,0,19,31,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
16763,20.0,7.0,38.74384446005916,8,32852,13581,4395,4732,4280,0,19,31,617,1832,879,3328,271,1221,581,2226,1297,1263,4807,293,2321
16764,20.0,7.0,38.136563706208214,8,32954,13581,4395,4246,4374,0,19,31,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
16765,40.3,7.0,38.136563706208214,8,32954,13581,4395,4246,4374,0,19,31,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
16766,41.0,7.0,38.136563706208214,8,32954,13581,4395,4246,4374,0,19,31,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
16767,20.0,7.0,38.52590109914188,8,33015,15456,4395,4475,4468,0,19,33,617,1832,809,3398,271,1221,535,2272,1297,1159,4911,249,2177
16768,20.0,7.0,38.12247420470809,8,32952,15301,4395,4475,4467,0,19,33,617,1832,808,3399,271,1221,535,2272,1297,1159,4911,249,2178
16769,20.0,7.0,37.88541534583663,9,32926,13764,4395,4475,4468,0,19,33,617,1832,844,3399,248,1170,536,2178,1297,1211,4910,271,2271
16770,52.1,7.0,36.55019765536879,9,32940,12897,4395,4475,4374,0,19,33,617,1832,880,3363,248,1170,559,2155,1297,1262,4859,293,2343
16771,20.0,7.0,36.55019765536879,9,32940,12897,4395,4475,4374,0,19,33,617,1832,880,3363,248,1170,559,2155,1297,1262,4859,293,2343
16772,25.0,7.0,36.55019765536879,9,32940,12897,4395,4475,4374,0,19,33,617,1832,880,3363,248,1170,559,2155,1297,1262,4859,293,2343
16773,31.4,7.0,38.417121878076536,8,32982,14779,4395,4475,4466,0,19,31,617,1796,844,3399,271,1198,558,2272,1246,1187,4818,271,2273
16774,20.0,7.0,38.417121878076536,8,32982,14779,4395,4475,4466,0,19,31,617,1796,844,3399,271,1198,558,2272,1246,1187,4818,271,2273
16775,30.0,7.0,38.417121878076536,8,32982,14779,4395,4475,4466,0,19,31,617,1796,844,3399,271,1198,558,2272,1246,1187,4818,271,2273
16776,20.0,7.0,37.83807540755367,8,33093,14045,4395,4475,4466,0,19,31,617,1796,844,3399,271,1198,558,2272,1246,1187,4818,271,2273
16777,20.0,7.0,38.47711317907666,8,32956,12904,4395,4475,4374,0,19,31,617,1796,880,3363,271,1198,581,2249,1246,1238,4767,295,2341
16778,20.0,7.0,39.806605741787905,8,32878,14315,4395,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
16779,45.7,7.0,38.52670894872161,8,32959,14797,4395,4475,4467,0,19,33,617,1798,844,3397,271,1197,558,2273,1246,1187,4817,271,2273
16780,20.0,7.0,38.52670894872161,8,32959,14797,4395,4475,4467,0,19,33,617,1798,844,3397,271,1197,558,2273,1246,1187,4817,271,2273
16781,44.9,7.0,38.52670894872161,8,32959,14797,4395,4475,4467,0,19,33,617,1798,844,3397,271,1197,558,2273,1246,1187,4817,271,2273
16782,20.0,7.0,38.524796870599936,8,32973,13930,4395,4475,4374,0,19,33,617,1798,878,3363,271,1197,582,2249,1246,1238,4766,295,2342
16783,48.1,7.0,38.524796870599936,8,32973,13930,4395,4475,4374,0,19,33,617,1798,878,3363,271,1197,582,2249,1246,1238,4766,295,2342
16784,49.5,7.0,38.524796870599936,8,32973,13930,4395,4475,4374,0,19,33,617,1798,878,3363,271,1197,582,2249,1246,1238,4766,295,2342
16785,20.0,7.0,38.52762724939847,7,33022,14614,4395,4475,4374,0,19,33,617,1798,844,3363,295,1248,582,2342,1246,1187,4766,271,2249
16786,52.6,7.0,38.52391630830706,8,33070,14063,4395,4475,4467,0,19,33,617,1798,844,3397,271,1197,558,2273,1246,1187,4817,271,2273
16787,53.2,7.0,38.52391630830706,8,33070,14063,4395,4475,4467,0,19,33,617,1798,844,3397,271,1197,558,2273,1246,1187,4817,271,2273
16788,20.0,7.0,38.52699827633213,8,32933,12922,4395,4475,4374,0,19,33,617,1798,878,3363,271,1197,582,2249,1246,1238,4766,295,2342
16789,36.9,7.0,38.52699827633213,8,32933,12922,4395,4475,4374,0,19,33,617,1798,878,3363,271,1197,582,2249,1246,1238,4766,295,2342
16790,37.1,7.0,38.52699827633213,8,32933,12922,4395,4475,4374,0,19,33,617,1798,878,3363,271,1197,582,2249,1246,1238,4766,295,2342
16791,45.0,7.0,38.525954181042,8,33034,13854,4395,4475,4374,0,19,33,651,1849,868,3456,271,1197,558,2249,1246,1187,4766,271,2249
16792,44.5,7.0,38.525954181042,8,33034,13854,4395,4475,4374,0,19,33,651,1849,868,3456,271,1197,558,2249,1246,1187,4766,271,2249
16793,50.5,7.0,38.52516167497841,8,33036,14116,4395,4475,4467,0,19,33,617,1798,844,3397,271,1197,558,2273,1246,1187,4817,271,2273
16794,49.8,7.0,38.52516167497841,8,33036,14116,4395,4475,4467,0,19,33,617,1798,844,3397,271,1197,558,2273,1246,1187,4817,271,2273
16795,20.0,7.0,38.52516167497841,8,33036,14116,4395,4475,4467,0,19,33,617,1798,844,3397,271,1197,558,2273,1246,1187,4817,271,2273
16796,35.2,7.0,38.5283442786941,9,33038,14214,4395,4475,4374,0,19,33,651,1849,868,3456,271,1197,558,2249,1246,1187,4766,271,2249
16797,34.8,7.0,38.5283442786941,9,33038,14214,4395,4475,4374,0,19,33,651,1849,868,3456,271,1197,558,2249,1246,1187,4766,271,2249
16798,47.7,7.0,38.52509877767178,8,33035,14738,4395,4475,4467,0,19,33,617,1798,844,3397,271,1197,558,2273,1246,1187,4817,271,2273
16799,48.3,7.0,38.52509877767178,8,33035,14738,4395,4475,4467,0,19,33,617,1798,844,3397,271,1197,558,2273,1246,1187,4817,271,2273
16800,51.4,7.0,38.52458301975738,8,33038,14237,4395,4475,4467,0,19,33,617,1798,844,3397,271,1197,558,2273,1246,1187,4817,271,2273
16801,50.7,7.0,38.52458301975738,8,33038,14237,4395,4475,4467,0,19,33,617,1798,844,3397,271,1197,558,2273,1246,1187,4817,271,2273
16802,36.0,7.0,38.52718696825203,8,33002,13593,4395,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
16803,37.1,7.0,38.52718696825203,8,33002,13593,4395,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
16804,39.2,7.0,38.52777820293439,8,33028,14385,4395,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
16805,40.6,7.0,38.52777820293439,8,33028,14385,4395,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
16806,43.7,7.0,38.52723728609734,8,32966,13599,4395,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
16807,20.0,7.0,38.52723728609734,8,32966,13599,4395,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
16808,44.7,7.0,38.52723728609734,8,32966,13599,4395,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
16809,20.0,7.0,37.265940204668986,7,32910,14164,4395,4475,4467,0,18,33,583,1781,820,3304,271,1221,558,2273,1297,1211,4910,271,2273
16810,20.0,7.0,37.973889154005995,6,32973,13981,4395,4475,4374,0,18,33,583,1781,820,3270,295,1272,582,2342,1297,1211,4859,271,2249
16811,20.0,7.0,35.11299956421947,7,33021,13430,4395,4475,4467,0,18,33,583,1781,820,3304,271,1221,558,2273,1297,1211,4910,271,2273
16812,20.0,7.0,37.4889926133642,7,32884,12289,4395,4475,4374,0,18,33,583,1781,854,3270,271,1221,582,2249,1297,1262,4859,295,2342
16813,20.0,7.0,36.68834269385432,7,32910,14164,4395,4475,4467,0,19,32,583,1781,820,3304,271,1221,558,2273,1297,1211,4910,271,2273
16814,20.0,7.0,37.72063486080264,6,32973,13981,4395,4475,4374,0,19,33,583,1781,820,3270,295,1272,582,2342,1297,1211,4859,271,2249
16815,20.0,7.0,33.54904322724437,7,33021,13430,4395,4475,4467,0,19,32,583,1781,820,3304,271,1221,558,2273,1297,1211,4910,271,2273
16816,20.0,7.0,37.01358543138598,7,32884,12289,4395,4475,4374,0,19,32,583,1781,854,3270,271,1221,582,2249,1297,1262,4859,295,2342
16817,20.0,7.0,39.12567204635237,8,32910,14141,4395,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
16818,20.0,7.0,38.33881887714957,8,33021,13407,4395,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
16819,46.9,7.0,38.33881887714957,8,33021,13407,4395,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
16820,47.3,7.0,38.33881887714957,8,33021,13407,4395,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
16821,20.0,7.0,39.2071928701887,8,32884,12266,4395,4475,4281,0,19,33,617,1832,878,3329,271,1221,581,2226,1297,1263,4807,295,2318
16822,20.0,7.0,38.689712858010274,8,32987,13460,4395,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
16823,20.0,7.0,38.671990939785,8,32986,14082,4395,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
16824,42.2,7.0,38.58043376002107,8,32939,14578,4395,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
16825,20.0,7.0,38.58043376002107,8,32939,14578,4395,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
16826,36.3,5.0,38.58043376002107,8,32939,14578,4395,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
16827,41.2,6.0,38.58043376002107,8,32939,14578,4395,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
16828,25.0,7.0,38.58043376002107,8,32939,14578,4395,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
16829,42.2,7.0,38.58043376002107,8,32939,14578,4395,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
16830,42.4,8.0,38.58043376002107,8,32939,14578,4395,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
16831,20.0,7.0,38.58945958952999,8,32913,12703,4395,4475,4281,0,19,33,617,1832,879,3328,271,1221,581,2226,1297,1262,4808,295,2318
16832,20.0,7.0,38.53216519351695,8,33016,13897,4395,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
16833,20.0,9.2,38.63144931811487,9,33018,13995,4395,4475,4281,0,19,33,652,1883,868,3421,271,1221,558,2226,1297,1211,4808,271,2225
16834,55.3,7.0,38.5302030566672,8,33015,14519,4395,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
16835,28.9,6.8,38.5302030566672,8,33015,14519,4395,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
16836,25.0,7.0,38.5302030566672,8,33015,14519,4395,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
16837,59.8,7.0,38.5302030566672,8,33015,14519,4395,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
16838,50.8,5.0,38.5302030566672,8,33015,14519,4395,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
16839,59.8,7.0,38.5302030566672,8,33015,14519,4395,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
16840,20.0,8.2,38.51411353449915,8,33018,14018,4395,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
16841,40.1,7.0,38.59691570955908,8,32946,13380,4395,4475,4281,0,19,33,617,1867,844,3328,271,1244,558,2226,1348,1235,4901,271,2225
16842,38.8,7.0,38.59691570955908,8,32946,13380,4395,4475,4281,0,19,33,617,1867,844,3328,271,1244,558,2226,1348,1235,4901,271,2225
16843,20.0,7.0,38.59691570955908,8,32946,13380,4395,4475,4281,0,19,33,617,1867,844,3328,271,1244,558,2226,1348,1235,4901,271,2225
16844,46.4,7.0,38.57925647791122,8,32969,13362,4395,4475,4281,0,19,33,617,1867,844,3328,271,1244,558,2226,1348,1235,4901,271,2225
16845,20.0,7.0,38.57925647791122,8,32969,13362,4395,4475,4281,0,19,33,617,1867,844,3328,271,1244,558,2226,1348,1235,4901,271,2225
16846,47.3,7.0,38.57925647791122,8,32969,13362,4395,4475,4281,0,19,33,617,1867,844,3328,271,1244,558,2226,1348,1235,4901,271,2225
16847,20.0,7.0,37.79485234718417,9,32926,13764,4395,4475,4466,0,18,33,617,1832,844,3399,248,1170,534,2180,1297,1211,4910,271,2273
16848,20.0,7.0,38.10601968388652,8,32946,13581,4395,4010,4467,0,19,32,617,1797,844,3398,271,1198,558,2272,1246,1187,4817,271,2273
16849,20.0,7.0,38.36062455515955,8,32920,13581,4395,4331,4374,0,19,32,617,1797,879,3363,271,1198,581,2249,1246,1238,4766,295,2342
16850,20.0,7.0,35.97675400118923,7,32910,13581,4395,4328,4467,0,18,33,583,1781,820,3304,271,1221,558,2273,1297,1211,4910,271,2273
16851,50.2,7.0,32.99531234126186,7,32924,13581,4395,4646,4374,0,18,33,583,1781,854,3270,271,1221,582,2249,1297,1262,4859,295,2342
16852,25.0,7.0,32.99531234126186,7,32924,13581,4395,4646,4374,0,18,33,583,1781,854,3270,271,1221,582,2249,1297,1262,4859,295,2342
16853,20.0,7.0,37.40863058786486,6,32973,13581,4395,4218,4374,0,18,33,583,1781,820,3270,295,1272,582,2342,1297,1211,4859,271,2249
16854,25.0,7.0,31.622279997874255,7,33021,13581,4395,4413,4467,0,18,33,583,1781,820,3304,271,1221,558,2273,1297,1211,4910,271,2273
16855,20.0,7.0,31.622279997874255,7,33021,13581,4395,4413,4467,0,18,33,583,1781,820,3304,271,1221,558,2273,1297,1211,4910,271,2273
16856,20.0,7.0,36.42789319973086,7,32884,13581,4395,4649,4374,0,18,33,583,1781,854,3270,271,1221,582,2249,1297,1262,4859,295,2342
16857,20.0,7.0,37.177414575625406,7,32910,13581,4395,4328,4467,0,18,33,583,1780,820,3304,271,1221,558,2272,1297,1211,4911,271,2273
16858,20.0,7.0,34.873299399424546,7,33021,13581,4395,4413,4467,0,18,33,583,1780,820,3304,271,1221,558,2272,1297,1211,4911,271,2273
16859,20.0,7.0,37.41612921099757,7,32884,13581,4395,4649,4374,0,18,33,583,1780,854,3270,271,1221,581,2249,1297,1263,4859,295,2342
16860,20.0,6.4,38.74369381766413,7,32975,13581,3058,4475,4281,0,19,33,617,1832,844,3329,294,1273,582,2319,1297,1211,4807,271,2225
16861,20.0,7.0,38.33499661605452,9,32926,13581,4430,4475,4467,0,18,33,617,1832,844,3398,249,1169,534,2178,1297,1211,4911,271,2273
16862,20.0,7.0,38.52667121033763,8,32939,13581,2758,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
16863,20.0,7.0,38.52667121033763,7,33002,13581,2723,4475,4282,0,19,33,617,1832,844,3327,293,1273,582,2319,1297,1211,4807,271,2225
16864,20.0,7.0,38.52667121033763,8,33016,13581,4060,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
16865,20.0,7.0,38.52667121033763,8,33015,13581,3289,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
16866,36.1,7.0,38.52667121033763,8,32969,13581,3396,4475,4282,0,19,33,617,1868,844,3327,271,1243,558,2227,1349,1235,4899,271,2225
16867,20.0,7.0,38.52667121033763,8,32969,13581,3396,4475,4282,0,19,33,617,1868,844,3327,271,1243,558,2227,1349,1235,4899,271,2225
16868,34.4,7.0,38.52667121033763,8,32969,13581,3396,4475,4282,0,19,33,617,1868,844,3327,271,1243,558,2227,1349,1235,4899,271,2225
16869,48.5,7.0,38.45986127566193,9,32926,13581,4430,4475,4467,0,17,31,617,1832,844,3399,250,1169,534,2177,1297,1211,4911,271,2273
16870,22.5,6.2,38.45986127566193,9,32926,13581,4430,4475,4467,0,17,31,617,1832,844,3399,250,1169,534,2177,1297,1211,4911,271,2273
16871,20.0,7.0,38.772958593476766,8,32878,13581,4395,4390,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
16872,43.4,7.0,38.43310089688395,9,32956,13581,4395,3827,4468,0,19,30,617,1832,844,3398,249,1169,535,2177,1297,1211,4911,271,2272
16873,21.6,6.5,38.43310089688395,9,32956,13581,4395,3827,4468,0,19,30,617,1832,844,3398,249,1169,535,2177,1297,1211,4911,271,2272
16874,20.0,7.0,36.74553870301341,7,32910,13581,4395,4328,4468,0,19,32,582,1781,821,3304,271,1221,558,2272,1297,1211,4910,271,2272
16875,20.0,7.0,34.66298377137279,7,32924,13581,4395,4646,4374,0,19,32,582,1781,856,3269,271,1221,581,2249,1297,1262,4859,294,2343
16876,53.4,7.0,34.66298377137279,7,32924,13581,4395,4646,4374,0,19,32,582,1781,856,3269,271,1221,581,2249,1297,1262,4859,294,2343
16877,25.0,7.0,34.66298377137279,7,32924,13581,4395,4646,4374,0,19,32,582,1781,856,3269,271,1221,581,2249,1297,1262,4859,294,2343
16878,20.0,7.0,37.745713110972396,6,32973,13581,4395,4218,4374,0,19,33,582,1781,821,3269,294,1272,581,2343,1297,1211,4859,271,2249
16879,52.5,7.0,33.70391242127513,7,33021,13581,4395,4413,4468,0,19,32,582,1781,821,3304,271,1221,558,2272,1297,1211,4910,271,2272
16880,25.0,7.0,33.70391242127513,7,33021,13581,4395,4413,4468,0,19,32,582,1781,821,3304,271,1221,558,2272,1297,1211,4910,271,2272
16881,20.0,7.0,37.06066214661692,7,32884,13581,4395,4649,4374,0,19,32,582,1781,856,3269,271,1221,581,2249,1297,1262,4859,294,2343
16882,20.0,7.0,38.47118033256029,8,33015,13581,4395,4154,4469,0,19,33,617,1832,810,3397,271,1221,535,2272,1297,1160,4910,248,2177
16883,20.0,7.0,38.63524031903243,7,33048,13581,4395,4802,4374,0,19,33,617,1832,810,3363,294,1272,558,2344,1297,1160,4859,248,2154
16884,20.0,7.0,37.34226088266467,8,32920,13581,4395,4386,4469,0,19,33,617,1798,844,3397,271,1197,558,2273,1247,1188,4814,271,2272
16885,20.0,7.0,34.24885979156589,8,33031,13581,4395,4471,4469,0,19,33,617,1798,844,3397,271,1197,558,2273,1247,1188,4814,271,2272
16886,51.1,7.0,34.24885979156589,8,33031,13581,4395,4471,4469,0,19,33,617,1798,844,3397,271,1197,558,2273,1247,1188,4814,271,2272
16887,51.7,7.0,34.24885979156589,8,33031,13581,4395,4471,4469,0,19,33,617,1798,844,3397,271,1197,558,2273,1247,1188,4814,271,2272
16888,20.0,7.0,37.66274838309382,8,32894,13581,4395,4707,4374,0,19,33,617,1798,878,3363,271,1197,582,2249,1247,1238,4764,294,2344
16889,20.0,7.0,36.842155340124116,7,32856,13581,4395,4333,4469,0,18,32,582,1782,821,3303,271,1221,558,2272,1297,1211,4909,271,2272
16890,20.0,7.0,37.056209842968926,7,32830,13581,4395,4654,4374,0,18,32,582,1782,856,3268,271,1221,581,2249,1297,1261,4859,294,2344
16891,20.0,7.0,38.54627537946795,8,32959,13581,3757,4475,4469,0,19,33,617,1798,844,3397,271,1198,558,2272,1247,1187,4814,271,2273
16892,50.2,7.0,37.5529974768648,8,32973,13581,4208,4475,4374,0,19,33,617,1798,878,3363,271,1198,581,2249,1247,1237,4764,295,2344
16893,51.8,7.0,37.5529974768648,8,32973,13581,4208,4475,4374,0,19,33,617,1798,878,3363,271,1198,581,2249,1247,1237,4764,295,2344
16894,20.0,7.0,37.5529974768648,8,32973,13581,4208,4475,4374,0,19,33,617,1798,878,3363,271,1198,581,2249,1247,1237,4764,295,2344
16895,20.0,7.0,38.69657400946712,8,32933,13581,3622,4475,4374,0,19,33,617,1798,878,3363,271,1198,581,2249,1247,1237,4764,295,2344
16896,53.5,7.0,37.74250444512462,8,33036,13581,5059,4475,4469,0,19,33,617,1798,844,3397,271,1198,558,2272,1247,1187,4814,271,2273
16897,20.0,7.0,37.74250444512462,8,33036,13581,5059,4475,4469,0,19,33,617,1798,844,3397,271,1198,558,2272,1247,1187,4814,271,2273
16898,54.6,7.0,37.74250444512462,8,33036,13581,5059,4475,4469,0,19,33,617,1798,844,3397,271,1198,558,2272,1247,1187,4814,271,2273
16899,50.6,7.0,38.8207337472925,8,32966,13581,3911,4475,4374,0,19,33,617,1832,844,3363,271,1221,558,2249,1297,1211,4859,271,2249
